repetition,concentration,lpd,acc,ce,brier
1,0.0073680629972807735,-0.115252734375,0.9878,0.07368385791778564,0.025753167724609376
1,0.010207847284895002,-0.0468015625,0.9878,0.004338941536843777,0.019914889526367188
1,0.01414213562373095,-0.087221484375,0.9879,0.046514999121427536,0.022197660827636717
1,0.019592769603435266,-0.065065234375,0.9873,0.02464655041694641,0.02073385314941406
1,0.027144176165949066,-0.05389296875,0.9878,0.014557418413460255,0.020317413330078124
1,0.03760603093086394,-0.110989453125,0.9876,0.07049699127674103,0.025138127136230468
1,0.052100073095869136,-0.2576013671875,0.9872,0.19674746692180634,0.06427031860351562
1,0.07218038036465943,-0.1519400390625,0.9875,0.10825265198945999,0.03384366760253906
1,0.1,-0.312948046875,0.9869,0.23750264942646027,0.08857675170898438
1,0.1385418024881474,-0.5691158203125,0.9867,0.40716248750686646,0.2114691162109375
1,0.19193831036664843,-0.5086857421875,0.9861,0.3697231113910675,0.1802091552734375
1,0.26591479484724945,-0.8332439453125,0.9844,0.5384448766708374,0.354531884765625
1,0.36840314986403866,-0.842651171875,0.9855,0.5445613861083984,0.36001142578125
1,0.5103923642447501,-0.8640234375,0.9834,0.5505834817886353,0.370892333984375
1,0.7071067811865475,-1.381594921875,0.929,0.6667848229408264,0.619614453125
1,0.9796384801717632,-1.73940546875,0.6257,0.43082505464553833,0.752985888671875
1,1.3572088082974532,-2.1038607421875,0.1134,0.20153996348381042,0.8570439453125
1,1.8803015465431967,-2.164248046875,0.1014,0.18850883841514587,0.871015234375
1,2.6050036547934563,-2.2515615234375,0.0974,0.07554797828197479,0.890605078125
1,3.609019018232971,-2.26515859375,0.0974,0.07424744218587875,0.89334658203125
1,5.0,-2.29398046875,0.0974,0.07151264697313309,0.89936884765625
2,0.002,-0.044896484375,0.9875,0.004535591695457697,0.01958857421875
2,0.002770836049762948,-0.047400390625,0.9865,0.0035676846746355295,0.020773184204101562
2,0.0038387662073329693,-0.047202734375,0.9872,0.004131161607801914,0.020063775634765624
2,0.005318295896944989,-0.044992578125,0.9878,0.0038854482118040323,0.019529917907714845
2,0.0073680629972807735,-0.0731125,0.988,0.032708507031202316,0.02110482940673828
2,0.010207847284895002,-0.062923046875,0.9876,0.023470479995012283,0.020623526000976562
2,0.01414213562373095,-0.07159765625,0.987,0.030164849013090134,0.021485887145996092
2,0.019592769603435266,-0.073766796875,0.9875,0.03356287255883217,0.021167547607421875
2,0.027144176165949066,-0.112765234375,0.9877,0.07161422818899155,0.02587253112792969
2,0.03760603093086394,-0.1669181640625,0.9876,0.12190110981464386,0.03637898864746094
2,0.052100073095869136,-0.1356115234375,0.9875,0.09314241260290146,0.030056295776367186
2,0.07218038036465943,-0.27260703125,0.9872,0.2088540643453598,0.07037949829101563
2,0.1,-0.1973677734375,0.9871,0.14699752628803253,0.046271002197265626
2,0.1385418024881474,-0.4432263671875,0.9869,0.330943763256073,0.1460810546875
2,0.19193831036664843,-0.606771875,0.9875,0.4313706159591675,0.231308251953125
2,0.26591479484724945,-0.87681953125,0.9837,0.5546087026596069,0.37731123046875
2,0.36840314986403866,-0.8240552734375,0.9848,0.5361123085021973,0.3501241943359375
2,0.5103923642447501,-1.11677421875,0.9765,0.6392199993133545,0.5006208984375
2,0.7071067811865475,-1.7088107421875,0.7062,0.5121415257453918,0.74496796875
2,0.9796384801717632,-2.0515150390625,0.1507,0.17418202757835388,0.84362197265625
2,1.3572088082974532,-2.087248828125,0.1168,0.2064017802476883,0.8527669921875
